
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From 3rdDeep.py:118: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From 3rdDeep.py:123: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From 3rdDeep.py:149: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From 3rdDeep.py:157: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/losses/losses_impl.py:448: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-04-02 23:27:38.874977: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-04-02 23:27:38.877467: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7f894ec4ef50 executing computations on platform Host. Devices:
2019-04-02 23:27:38.877542: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 320.0', 'Training loss: 413.8317', 'Explore P: 0.9696')
('Episode: 2725', 'Total reward: 400.0', 'Training loss: 0.6088', 'Explore P: 0.1000')
Model Saved
('Episode: 2726', 'Total reward: 320.0', 'Training loss: 1.2452', 'Explore P: 0.1000')
('Episode: 2727', 'Total reward: 320.0', 'Training loss: 1.8528', 'Explore P: 0.1000')
('Episode: 2728', 'Total reward: 180.0', 'Training loss: 0.3319', 'Explore P: 0.1000')
('Episode: 2729', 'Total reward: 240.0', 'Training loss: 0.9142', 'Explore P: 0.1000')
('Episode: 2730', 'Total reward: 380.0', 'Training loss: 0.6097', 'Explore P: 0.1000')
Model Saved
('Episode: 2731', 'Total reward: 320.0', 'Training loss: 1.5477', 'Explore P: 0.1000')
('Episode: 2732', 'Total reward: 220.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 2733', 'Total reward: 1190.0', 'Training loss: 1.2417', 'Explore P: 0.1000')
('Episode: 2734', 'Total reward: 260.0', 'Training loss: 0.9135', 'Explore P: 0.1000')
('Episode: 2735', 'Total reward: 460.0', 'Training loss: 0.6312', 'Explore P: 0.1000')
Model Saved
('Episode: 2736', 'Total reward: 640.0', 'Training loss: 2.8029', 'Explore P: 0.1000')
('Episode: 2737', 'Total reward: 140.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 2738', 'Total reward: 100.0', 'Training loss: 1.2657', 'Explore P: 0.1000')
('Episode: 2739', 'Total reward: 380.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 2740', 'Total reward: 80.0', 'Training loss: 0.6092', 'Explore P: 0.1000')
Model Saved
('Episode: 2741', 'Total reward: 300.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
('Episode: 2742', 'Total reward: 360.0', 'Training loss: 0.0164', 'Explore P: 0.1000')
('Episode: 2743', 'Total reward: 540.0', 'Training loss: 1.5742', 'Explore P: 0.1000')
('Episode: 2744', 'Total reward: 280.0', 'Training loss: 1.5478', 'Explore P: 0.1000')
('Episode: 2745', 'Total reward: 240.0', 'Training loss: 2.4844', 'Explore P: 0.1000')
Model Saved
('Episode: 2746', 'Total reward: 100.0', 'Training loss: 1.5643', 'Explore P: 0.1000')
('Episode: 2747', 'Total reward: 240.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 2748', 'Total reward: 60.0', 'Training loss: 0.0028', 'Explore P: 0.1000')
('Episode: 2749', 'Total reward: 560.0', 'Training loss: 0.0022', 'Explore P: 0.1000')
('Episode: 2750', 'Total reward: 380.0', 'Training loss: 1.2436', 'Explore P: 0.1000')
Model Saved
('Episode: 2751', 'Total reward: 440.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 2752', 'Total reward: 180.0', 'Training loss: 1.2429', 'Explore P: 0.1000')
('Episode: 2753', 'Total reward: 500.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 2754', 'Total reward: 580.0', 'Training loss: 1.2472', 'Explore P: 0.1000')
('Episode: 2755', 'Total reward: 240.0', 'Training loss: 0.6103', 'Explore P: 0.1000')
Model Saved
('Episode: 2756', 'Total reward: 200.0', 'Training loss: 0.0022', 'Explore P: 0.1000')
('Episode: 2757', 'Total reward: 220.0', 'Training loss: 0.9130', 'Explore P: 0.1000')
('Episode: 2758', 'Total reward: 520.0', 'Training loss: 0.0247', 'Explore P: 0.1000')
('Episode: 2759', 'Total reward: 120.0', 'Training loss: 2.4668', 'Explore P: 0.1000')
('Episode: 2760', 'Total reward: 160.0', 'Training loss: 1.2430', 'Explore P: 0.1000')
Model Saved
('Episode: 2761', 'Total reward: 300.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
('Episode: 2762', 'Total reward: 160.0', 'Training loss: 1.5460', 'Explore P: 0.1000')
('Episode: 2763', 'Total reward: 1590.0', 'Training loss: 1.2440', 'Explore P: 0.1000')
('Episode: 2764', 'Total reward: 260.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 2765', 'Total reward: 260.0', 'Training loss: 0.0026', 'Explore P: 0.1000')
Model Saved
('Episode: 2766', 'Total reward: 160.0', 'Training loss: 0.6103', 'Explore P: 0.1000')
('Episode: 2767', 'Total reward: 260.0', 'Training loss: 0.3072', 'Explore P: 0.1000')
('Episode: 2768', 'Total reward: 640.0', 'Training loss: 1.5466', 'Explore P: 0.1000')
('Episode: 2769', 'Total reward: 200.0', 'Training loss: 1.2430', 'Explore P: 0.1000')
('Episode: 2770', 'Total reward: 620.0', 'Training loss: 0.6103', 'Explore P: 0.1000')
Model Saved
('Episode: 2771', 'Total reward: 300.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 2772', 'Total reward: 300.0', 'Training loss: 0.6095', 'Explore P: 0.1000')
('Episode: 2773', 'Total reward: 240.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 2774', 'Total reward: 360.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 2775', 'Total reward: 360.0', 'Training loss: 0.6093', 'Explore P: 0.1000')
Model Saved
('Episode: 2776', 'Total reward: 360.0', 'Training loss: 0.6095', 'Explore P: 0.1000')
('Episode: 2777', 'Total reward: 100.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 2778', 'Total reward: 200.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 2779', 'Total reward: 300.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 2780', 'Total reward: 380.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
Model Saved
('Episode: 2781', 'Total reward: 600.0', 'Training loss: 3.3962', 'Explore P: 0.1000')
('Episode: 2782', 'Total reward: 120.0', 'Training loss: 2.7892', 'Explore P: 0.1000')
('Episode: 2783', 'Total reward: 140.0', 'Training loss: 0.0230', 'Explore P: 0.1000')
('Episode: 2784', 'Total reward: 200.0', 'Training loss: 0.6119', 'Explore P: 0.1000')
('Episode: 2785', 'Total reward: 260.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
Model Saved
('Episode: 2786', 'Total reward: 100.0', 'Training loss: 0.6195', 'Explore P: 0.1000')
('Episode: 2787', 'Total reward: 100.0', 'Training loss: 0.3288', 'Explore P: 0.1000')
('Episode: 2788', 'Total reward: 180.0', 'Training loss: 0.6113', 'Explore P: 0.1000')
('Episode: 2789', 'Total reward: 180.0', 'Training loss: 1.5710', 'Explore P: 0.1000')
('Episode: 2790', 'Total reward: 220.0', 'Training loss: 0.6326', 'Explore P: 0.1000')
Model Saved
('Episode: 2791', 'Total reward: 580.0', 'Training loss: 0.0027', 'Explore P: 0.1000')
('Episode: 2792', 'Total reward: 500.0', 'Training loss: 1.5477', 'Explore P: 0.1000')
('Episode: 2793', 'Total reward: 100.0', 'Training loss: 0.0025', 'Explore P: 0.1000')
('Episode: 2794', 'Total reward: 140.0', 'Training loss: 0.3069', 'Explore P: 0.1000')
('Episode: 2795', 'Total reward: 200.0', 'Training loss: 0.6081', 'Explore P: 0.1000')
Model Saved
('Episode: 2796', 'Total reward: 300.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
('Episode: 2797', 'Total reward: 300.0', 'Training loss: 2.7916', 'Explore P: 0.1000')
('Episode: 2798', 'Total reward: 140.0', 'Training loss: 2.5026', 'Explore P: 0.1000')
('Episode: 2799', 'Total reward: 200.0', 'Training loss: 1.5512', 'Explore P: 0.1000')
('Episode: 2800', 'Total reward: 280.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
Model Saved
('Episode: 2801', 'Total reward: 300.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 2802', 'Total reward: 120.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 2803', 'Total reward: 1510.0', 'Training loss: 1.8505', 'Explore P: 0.1000')
('Episode: 2804', 'Total reward: 340.0', 'Training loss: 1.2457', 'Explore P: 0.1000')
('Episode: 2805', 'Total reward: 200.0', 'Training loss: 1.5507', 'Explore P: 0.1000')
Model Saved
('Episode: 2806', 'Total reward: 180.0', 'Training loss: 0.3064', 'Explore P: 0.1000')
('Episode: 2807', 'Total reward: 380.0', 'Training loss: 1.2422', 'Explore P: 0.1000')
('Episode: 2808', 'Total reward: 180.0', 'Training loss: 0.0225', 'Explore P: 0.1000')
('Episode: 2809', 'Total reward: 160.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 2810', 'Total reward: 180.0', 'Training loss: 0.0408', 'Explore P: 0.1000')
Model Saved
('Episode: 2811', 'Total reward: 260.0', 'Training loss: 2.4847', 'Explore P: 0.1000')
('Episode: 2812', 'Total reward: 160.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 2813', 'Total reward: 280.0', 'Training loss: 2.8141', 'Explore P: 0.1000')
('Episode: 2814', 'Total reward: 120.0', 'Training loss: 7.0235', 'Explore P: 0.1000')
('Episode: 2815', 'Total reward: 200.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
Model Saved
('Episode: 2816', 'Total reward: 220.0', 'Training loss: 1.2429', 'Explore P: 0.1000')
('Episode: 2817', 'Total reward: 380.0', 'Training loss: 2.8081', 'Explore P: 0.1000')
('Episode: 2818', 'Total reward: 100.0', 'Training loss: 1.8547', 'Explore P: 0.1000')
('Episode: 2819', 'Total reward: 160.0', 'Training loss: 0.6356', 'Explore P: 0.1000')
('Episode: 2820', 'Total reward: 260.0', 'Training loss: 2.4839', 'Explore P: 0.1000')
Model Saved
('Episode: 2821', 'Total reward: 160.0', 'Training loss: 3.1006', 'Explore P: 0.1000')
('Episode: 2822', 'Total reward: 300.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 2823', 'Total reward: 200.0', 'Training loss: 2.7895', 'Explore P: 0.1000')
('Episode: 2824', 'Total reward: 300.0', 'Training loss: 1.2177', 'Explore P: 0.1000')
('Episode: 2825', 'Total reward: 260.0', 'Training loss: 0.6104', 'Explore P: 0.1000')
Model Saved
('Episode: 2826', 'Total reward: 360.0', 'Training loss: 0.0025', 'Explore P: 0.1000')
('Episode: 2827', 'Total reward: 540.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 2828', 'Total reward: 440.0', 'Training loss: 1.5466', 'Explore P: 0.1000')
('Episode: 2829', 'Total reward: 240.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 2830', 'Total reward: 400.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
Model Saved
('Episode: 2831', 'Total reward: 260.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 2832', 'Total reward: 200.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
('Episode: 2833', 'Total reward: 340.0', 'Training loss: 1.5482', 'Explore P: 0.1000')
('Episode: 2834', 'Total reward: 260.0', 'Training loss: 1.2436', 'Explore P: 0.1000')
('Episode: 2835', 'Total reward: 120.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
Model Saved
('Episode: 2836', 'Total reward: 160.0', 'Training loss: 0.3176', 'Explore P: 0.1000')
('Episode: 2837', 'Total reward: 100.0', 'Training loss: 1.2425', 'Explore P: 0.1000')
('Episode: 2838', 'Total reward: 300.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 2839', 'Total reward: 80.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
('Episode: 2840', 'Total reward: 160.0', 'Training loss: 0.0129', 'Explore P: 0.1000')
Model Saved
('Episode: 2841', 'Total reward: 240.0', 'Training loss: 0.0157', 'Explore P: 0.1000')
('Episode: 2842', 'Total reward: 200.0', 'Training loss: 1.8517', 'Explore P: 0.1000')
('Episode: 2843', 'Total reward: 300.0', 'Training loss: 1.5497', 'Explore P: 0.1000')
('Episode: 2844', 'Total reward: 220.0', 'Training loss: 0.3063', 'Explore P: 0.1000')
('Episode: 2845', 'Total reward: 220.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
Model Saved
('Episode: 2846', 'Total reward: 360.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 2847', 'Total reward: 140.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 2848', 'Total reward: 140.0', 'Training loss: 0.6160', 'Explore P: 0.1000')
('Episode: 2849', 'Total reward: 120.0', 'Training loss: 1.2435', 'Explore P: 0.1000')
('Episode: 2850', 'Total reward: 160.0', 'Training loss: 0.6183', 'Explore P: 0.1000')
Model Saved
('Episode: 2851', 'Total reward: 140.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 2852', 'Total reward: 380.0', 'Training loss: 0.0176', 'Explore P: 0.1000')
('Episode: 2853', 'Total reward: 480.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 2854', 'Total reward: 200.0', 'Training loss: 0.3063', 'Explore P: 0.1000')
('Episode: 2855', 'Total reward: 260.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
Model Saved
('Episode: 2856', 'Total reward: 140.0', 'Training loss: 1.5520', 'Explore P: 0.1000')
('Episode: 2857', 'Total reward: 180.0', 'Training loss: 0.9233', 'Explore P: 0.1000')
('Episode: 2858', 'Total reward: 950.0', 'Training loss: 0.3331', 'Explore P: 0.1000')
('Episode: 2859', 'Total reward: 260.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 2860', 'Total reward: 220.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
Model Saved
('Episode: 2861', 'Total reward: 200.0', 'Training loss: 4.0297', 'Explore P: 0.1000')
('Episode: 2862', 'Total reward: 180.0', 'Training loss: 2.4959', 'Explore P: 0.1000')
('Episode: 2863', 'Total reward: 220.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 2864', 'Total reward: 160.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 2865', 'Total reward: 240.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
Model Saved
('Episode: 2866', 'Total reward: 240.0', 'Training loss: 1.8539', 'Explore P: 0.1000')
('Episode: 2867', 'Total reward: 140.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 2868', 'Total reward: 240.0', 'Training loss: 0.3071', 'Explore P: 0.1000')
('Episode: 2869', 'Total reward: 260.0', 'Training loss: 0.3236', 'Explore P: 0.1000')
('Episode: 2870', 'Total reward: 620.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 2871', 'Total reward: 140.0', 'Training loss: 1.2425', 'Explore P: 0.1000')
('Episode: 2872', 'Total reward: 200.0', 'Training loss: 1.8524', 'Explore P: 0.1000')
('Episode: 2873', 'Total reward: 830.0', 'Training loss: 0.3655', 'Explore P: 0.1000')
('Episode: 2874', 'Total reward: 160.0', 'Training loss: 0.9407', 'Explore P: 0.1000')
('Episode: 2875', 'Total reward: 420.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
Model Saved
('Episode: 2876', 'Total reward: 180.0', 'Training loss: 1.2611', 'Explore P: 0.1000')
('Episode: 2877', 'Total reward: 280.0', 'Training loss: 2.8051', 'Explore P: 0.1000')
('Episode: 2878', 'Total reward: 820.0', 'Training loss: 1.8523', 'Explore P: 0.1000')
('Episode: 2879', 'Total reward: 160.0', 'Training loss: 1.2433', 'Explore P: 0.1000')
('Episode: 2880', 'Total reward: 280.0', 'Training loss: 1.2435', 'Explore P: 0.1000')
Model Saved
('Episode: 2881', 'Total reward: 320.0', 'Training loss: 0.6102', 'Explore P: 0.1000')
('Episode: 2882', 'Total reward: 160.0', 'Training loss: 0.6309', 'Explore P: 0.1000')
('Episode: 2883', 'Total reward: 380.0', 'Training loss: 1.2431', 'Explore P: 0.1000')
('Episode: 2884', 'Total reward: 260.0', 'Training loss: 2.7879', 'Explore P: 0.1000')
('Episode: 2885', 'Total reward: 600.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
Model Saved
('Episode: 2886', 'Total reward: 800.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 2887', 'Total reward: 260.0', 'Training loss: 3.0943', 'Explore P: 0.1000')
('Episode: 2888', 'Total reward: 140.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 2889', 'Total reward: 300.0', 'Training loss: 1.2448', 'Explore P: 0.1000')
('Episode: 2890', 'Total reward: 180.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
Model Saved
('Episode: 2891', 'Total reward: 160.0', 'Training loss: 0.6134', 'Explore P: 0.1000')
('Episode: 2892', 'Total reward: 520.0', 'Training loss: 1.2440', 'Explore P: 0.1000')
('Episode: 2893', 'Total reward: 720.0', 'Training loss: 0.3056', 'Explore P: 0.1000')
('Episode: 2894', 'Total reward: 970.0', 'Training loss: 1.2430', 'Explore P: 0.1000')
('Episode: 2895', 'Total reward: 120.0', 'Training loss: 1.8519', 'Explore P: 0.1000')
Model Saved
('Episode: 2896', 'Total reward: 200.0', 'Training loss: 5.2742', 'Explore P: 0.1000')
('Episode: 2897', 'Total reward: 260.0', 'Training loss: 5.4444', 'Explore P: 0.1000')
('Episode: 2898', 'Total reward: 480.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 2899', 'Total reward: 240.0', 'Training loss: 0.0142', 'Explore P: 0.1000')
('Episode: 2900', 'Total reward: 120.0', 'Training loss: 0.3052', 'Explore P: 0.1000')
Model Saved
('Episode: 2901', 'Total reward: 200.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 2902', 'Total reward: 160.0', 'Training loss: 0.9181', 'Explore P: 0.1000')
('Episode: 2903', 'Total reward: 440.0', 'Training loss: 2.4840', 'Explore P: 0.1000')
('Episode: 2904', 'Total reward: 300.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 2905', 'Total reward: 180.0', 'Training loss: 0.3065', 'Explore P: 0.1000')
Model Saved
('Episode: 2906', 'Total reward: 120.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 2907', 'Total reward: 380.0', 'Training loss: 1.2433', 'Explore P: 0.1000')
('Episode: 2908', 'Total reward: 180.0', 'Training loss: 0.9153', 'Explore P: 0.1000')
('Episode: 2909', 'Total reward: 220.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 2910', 'Total reward: 220.0', 'Training loss: 1.5679', 'Explore P: 0.1000')
Model Saved
('Episode: 2911', 'Total reward: 220.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 2912', 'Total reward: 160.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 2913', 'Total reward: 240.0', 'Training loss: 0.9151', 'Explore P: 0.1000')
('Episode: 2914', 'Total reward: 480.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 2915', 'Total reward: 300.0', 'Training loss: 0.9133', 'Explore P: 0.1000')
Model Saved
('Episode: 2916', 'Total reward: 300.0', 'Training loss: 1.8676', 'Explore P: 0.1000')
('Episode: 2917', 'Total reward: 460.0', 'Training loss: 0.6326', 'Explore P: 0.1000')
('Episode: 2918', 'Total reward: 120.0', 'Training loss: 0.0173', 'Explore P: 0.1000')
('Episode: 2919', 'Total reward: 160.0', 'Training loss: 0.9127', 'Explore P: 0.1000')
('Episode: 2920', 'Total reward: 260.0', 'Training loss: 0.3218', 'Explore P: 0.1000')
Model Saved
('Episode: 2921', 'Total reward: 260.0', 'Training loss: 0.3201', 'Explore P: 0.1000')
('Episode: 2922', 'Total reward: 140.0', 'Training loss: 0.3044', 'Explore P: 0.1000')
('Episode: 2923', 'Total reward: 80.0', 'Training loss: 2.1559', 'Explore P: 0.1000')
('Episode: 2924', 'Total reward: 200.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 2925', 'Total reward: 180.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
Model Saved
('Episode: 2926', 'Total reward: 320.0', 'Training loss: 1.2431', 'Explore P: 0.1000')
('Episode: 2927', 'Total reward: 300.0', 'Training loss: 1.2453', 'Explore P: 0.1000')
('Episode: 2928', 'Total reward: 160.0', 'Training loss: 1.2621', 'Explore P: 0.1000')
('Episode: 2929', 'Total reward: 260.0', 'Training loss: 3.3961', 'Explore P: 0.1000')
('Episode: 2930', 'Total reward: 320.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
Model Saved
('Episode: 2931', 'Total reward: 260.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 2932', 'Total reward: 120.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 2933', 'Total reward: 60.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 2934', 'Total reward: 80.0', 'Training loss: 0.0005', 'Explore P: 0.1000')
('Episode: 2935', 'Total reward: 220.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
Model Saved
('Episode: 2936', 'Total reward: 260.0', 'Training loss: 2.7884', 'Explore P: 0.1000')
('Episode: 2937', 'Total reward: 160.0', 'Training loss: 0.6170', 'Explore P: 0.1000')
('Episode: 2938', 'Total reward: 120.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 2939', 'Total reward: 200.0', 'Training loss: 1.2252', 'Explore P: 0.1000')
('Episode: 2940', 'Total reward: 160.0', 'Training loss: 1.2572', 'Explore P: 0.1000')
Model Saved
('Episode: 2941', 'Total reward: 140.0', 'Training loss: 0.3068', 'Explore P: 0.1000')
('Episode: 2942', 'Total reward: 180.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 2943', 'Total reward: 500.0', 'Training loss: 2.4890', 'Explore P: 0.1000')
('Episode: 2944', 'Total reward: 280.0', 'Training loss: 0.0210', 'Explore P: 0.1000')
('Episode: 2945', 'Total reward: 120.0', 'Training loss: 1.8542', 'Explore P: 0.1000')
Model Saved
('Episode: 2946', 'Total reward: 220.0', 'Training loss: 2.1553', 'Explore P: 0.1000')
('Episode: 2947', 'Total reward: 360.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 2948', 'Total reward: 220.0', 'Training loss: 4.0291', 'Explore P: 0.1000')
('Episode: 2949', 'Total reward: 180.0', 'Training loss: 0.0159', 'Explore P: 0.1000')
('Episode: 2950', 'Total reward: 360.0', 'Training loss: 0.6245', 'Explore P: 0.1000')
Model Saved
('Episode: 2951', 'Total reward: 240.0', 'Training loss: 0.6319', 'Explore P: 0.1000')
('Episode: 2952', 'Total reward: 80.0', 'Training loss: 0.3206', 'Explore P: 0.1000')
('Episode: 2953', 'Total reward: 200.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 2954', 'Total reward: 320.0', 'Training loss: 0.6086', 'Explore P: 0.1000')
('Episode: 2955', 'Total reward: 100.0', 'Training loss: 0.3085', 'Explore P: 0.1000')
Model Saved
('Episode: 2956', 'Total reward: 160.0', 'Training loss: 1.5483', 'Explore P: 0.1000')
('Episode: 2957', 'Total reward: 160.0', 'Training loss: 0.9122', 'Explore P: 0.1000')
('Episode: 2958', 'Total reward: 200.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 2959', 'Total reward: 200.0', 'Training loss: 1.5454', 'Explore P: 0.1000')
('Episode: 2960', 'Total reward: 200.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
Model Saved
('Episode: 2961', 'Total reward: 100.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 2962', 'Total reward: 320.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
('Episode: 2963', 'Total reward: 660.0', 'Training loss: 1.2447', 'Explore P: 0.1000')
('Episode: 2964', 'Total reward: 480.0', 'Training loss: 1.5510', 'Explore P: 0.1000')
('Episode: 2965', 'Total reward: 160.0', 'Training loss: 1.5462', 'Explore P: 0.1000')
Model Saved
('Episode: 2966', 'Total reward: 240.0', 'Training loss: 2.4873', 'Explore P: 0.1000')
('Episode: 2967', 'Total reward: 320.0', 'Training loss: 0.3227', 'Explore P: 0.1000')
('Episode: 2968', 'Total reward: 520.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 2969', 'Total reward: 180.0', 'Training loss: 0.6136', 'Explore P: 0.1000')
('Episode: 2970', 'Total reward: 180.0', 'Training loss: 2.4854', 'Explore P: 0.1000')
Model Saved
('Episode: 2971', 'Total reward: 240.0', 'Training loss: 1.2429', 'Explore P: 0.1000')
('Episode: 2972', 'Total reward: 120.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
('Episode: 2973', 'Total reward: 120.0', 'Training loss: 0.6093', 'Explore P: 0.1000')
('Episode: 2974', 'Total reward: 180.0', 'Training loss: 0.0005', 'Explore P: 0.1000')
('Episode: 2975', 'Total reward: 300.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 2976', 'Total reward: 320.0', 'Training loss: 1.8515', 'Explore P: 0.1000')
('Episode: 2977', 'Total reward: 260.0', 'Training loss: 1.5479', 'Explore P: 0.1000')
('Episode: 2978', 'Total reward: 160.0', 'Training loss: 0.3309', 'Explore P: 0.1000')
('Episode: 2979', 'Total reward: 140.0', 'Training loss: 0.3247', 'Explore P: 0.1000')
('Episode: 2980', 'Total reward: 260.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
Model Saved
('Episode: 2981', 'Total reward: 140.0', 'Training loss: 3.7404', 'Explore P: 0.1000')
('Episode: 2982', 'Total reward: 640.0', 'Training loss: 4.0502', 'Explore P: 0.1000')
('Episode: 2983', 'Total reward: 640.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
('Episode: 2984', 'Total reward: 500.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 2985', 'Total reward: 300.0', 'Training loss: 0.6090', 'Explore P: 0.1000')
Model Saved
('Episode: 2986', 'Total reward: 180.0', 'Training loss: 0.9138', 'Explore P: 0.1000')
