
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From ./deepQ.py:367: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./deepQ.py:372: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From ./deepQ.py:424: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From ./deepQ.py:432: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-03-23 00:37:45.820876: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-03-23 00:37:45.823378: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7fffe82d52d0 executing computations on platform Host. Devices:
2019-03-23 00:37:45.823436: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 1610.0', 'Training loss: 52.0388', 'Explore P: 0.9601')
('Episode: 786', 'Total reward: 540.0', 'Training loss: 111.5814', 'Explore P: 0.1001')
('Episode: 787', 'Total reward: 910.0', 'Training loss: 149.7505', 'Explore P: 0.1001')
('Episode: 788', 'Total reward: 560.0', 'Training loss: 96.8291', 'Explore P: 0.1001')
('Episode: 789', 'Total reward: 380.0', 'Training loss: 148.5132', 'Explore P: 0.1001')
('Episode: 790', 'Total reward: 2340.0', 'Training loss: 82.7867', 'Explore P: 0.1001')
Model Saved
('Episode: 791', 'Total reward: 600.0', 'Training loss: 83.6137', 'Explore P: 0.1001')
('Episode: 792', 'Total reward: 620.0', 'Training loss: 81.0625', 'Explore P: 0.1001')
('Episode: 793', 'Total reward: 1900.0', 'Training loss: 113.9251', 'Explore P: 0.1001')
('Episode: 794', 'Total reward: 1590.0', 'Training loss: 106.4076', 'Explore P: 0.1001')
('Episode: 795', 'Total reward: 1510.0', 'Training loss: 160.8090', 'Explore P: 0.1001')
Model Saved
('Episode: 796', 'Total reward: 380.0', 'Training loss: 73.6470', 'Explore P: 0.1001')
('Episode: 797', 'Total reward: 910.0', 'Training loss: 102.6477', 'Explore P: 0.1001')
('Episode: 798', 'Total reward: 1030.0', 'Training loss: 64.2662', 'Explore P: 0.1001')
('Episode: 799', 'Total reward: 540.0', 'Training loss: 89.5913', 'Explore P: 0.1001')
('Episode: 800', 'Total reward: 200.0', 'Training loss: 84.7819', 'Explore P: 0.1001')
Model Saved
('Episode: 801', 'Total reward: 2190.0', 'Training loss: 147.4249', 'Explore P: 0.1001')
('Episode: 802', 'Total reward: 1870.0', 'Training loss: 584.0422', 'Explore P: 0.1001')
('Episode: 803', 'Total reward: 3460.0', 'Training loss: 99.2736', 'Explore P: 0.1001')
('Episode: 804', 'Total reward: 1900.0', 'Training loss: 93.4432', 'Explore P: 0.1001')
('Episode: 805', 'Total reward: 1550.0', 'Training loss: 70.0551', 'Explore P: 0.1001')
Model Saved
('Episode: 806', 'Total reward: 440.0', 'Training loss: 83.1590', 'Explore P: 0.1001')
('Episode: 807', 'Total reward: 2070.0', 'Training loss: 111.6181', 'Explore P: 0.1001')
('Episode: 808', 'Total reward: 2450.0', 'Training loss: 130.6220', 'Explore P: 0.1001')
('Episode: 809', 'Total reward: 2840.0', 'Training loss: 225.3677', 'Explore P: 0.1001')
('Episode: 810', 'Total reward: 1360.0', 'Training loss: 96.3593', 'Explore P: 0.1001')
Model Saved
('Episode: 811', 'Total reward: 460.0', 'Training loss: 80.2409', 'Explore P: 0.1001')
('Episode: 812', 'Total reward: 620.0', 'Training loss: 81.8276', 'Explore P: 0.1001')
('Episode: 813', 'Total reward: 1070.0', 'Training loss: 83.0612', 'Explore P: 0.1001')
('Episode: 814', 'Total reward: 1530.0', 'Training loss: 109.9337', 'Explore P: 0.1001')
('Episode: 815', 'Total reward: 2450.0', 'Training loss: 243.8220', 'Explore P: 0.1001')
Model Saved
('Episode: 816', 'Total reward: 660.0', 'Training loss: 73.4710', 'Explore P: 0.1001')
('Episode: 817', 'Total reward: 520.0', 'Training loss: 53.6113', 'Explore P: 0.1001')
('Episode: 818', 'Total reward: 1310.0', 'Training loss: 147.0081', 'Explore P: 0.1001')
('Episode: 819', 'Total reward: 1480.0', 'Training loss: 132.8777', 'Explore P: 0.1001')
('Episode: 820', 'Total reward: 1150.0', 'Training loss: 103.0077', 'Explore P: 0.1001')
Model Saved
('Episode: 821', 'Total reward: 420.0', 'Training loss: 152.5551', 'Explore P: 0.1001')
('Episode: 822', 'Total reward: 1360.0', 'Training loss: 57.4992', 'Explore P: 0.1001')
('Episode: 823', 'Total reward: 1460.0', 'Training loss: 156.1153', 'Explore P: 0.1001')
('Episode: 824', 'Total reward: 460.0', 'Training loss: 411.9886', 'Explore P: 0.1001')
('Episode: 825', 'Total reward: 420.0', 'Training loss: 99.6703', 'Explore P: 0.1001')
Model Saved
('Episode: 826', 'Total reward: 1770.0', 'Training loss: 49.9190', 'Explore P: 0.1001')
('Episode: 827', 'Total reward: 380.0', 'Training loss: 128.2305', 'Explore P: 0.1001')
('Episode: 828', 'Total reward: 580.0', 'Training loss: 119.2684', 'Explore P: 0.1001')
('Episode: 829', 'Total reward: 200.0', 'Training loss: 41.5885', 'Explore P: 0.1001')
('Episode: 830', 'Total reward: 2610.0', 'Training loss: 61.5189', 'Explore P: 0.1001')
Model Saved
('Episode: 831', 'Total reward: 500.0', 'Training loss: 63.9150', 'Explore P: 0.1001')
('Episode: 832', 'Total reward: 1020.0', 'Training loss: 53.8868', 'Explore P: 0.1001')
('Episode: 833', 'Total reward: 620.0', 'Training loss: 53.4039', 'Explore P: 0.1001')
('Episode: 834', 'Total reward: 520.0', 'Training loss: 102.0070', 'Explore P: 0.1001')
('Episode: 835', 'Total reward: 4260.0', 'Training loss: 67.6492', 'Explore P: 0.1001')
Model Saved
('Episode: 836', 'Total reward: 460.0', 'Training loss: 97.2429', 'Explore P: 0.1001')
('Episode: 837', 'Total reward: 1210.0', 'Training loss: 77.8854', 'Explore P: 0.1001')
('Episode: 838', 'Total reward: 580.0', 'Training loss: 78.7601', 'Explore P: 0.1001')
('Episode: 839', 'Total reward: 940.0', 'Training loss: 182.4667', 'Explore P: 0.1001')
('Episode: 840', 'Total reward: 500.0', 'Training loss: 92.6654', 'Explore P: 0.1001')
Model Saved
('Episode: 841', 'Total reward: 2330.0', 'Training loss: 69.2473', 'Explore P: 0.1001')
('Episode: 842', 'Total reward: 620.0', 'Training loss: 71.4688', 'Explore P: 0.1001')
('Episode: 843', 'Total reward: 1800.0', 'Training loss: 233.8610', 'Explore P: 0.1001')
('Episode: 844', 'Total reward: 620.0', 'Training loss: 107.6431', 'Explore P: 0.1001')
('Episode: 845', 'Total reward: 500.0', 'Training loss: 64.1152', 'Explore P: 0.1001')
Model Saved
('Episode: 846', 'Total reward: 380.0', 'Training loss: 68.0287', 'Explore P: 0.1001')
('Episode: 847', 'Total reward: 580.0', 'Training loss: 82.1227', 'Explore P: 0.1001')
('Episode: 848', 'Total reward: 360.0', 'Training loss: 136.1264', 'Explore P: 0.1001')
('Episode: 849', 'Total reward: 320.0', 'Training loss: 57.7486', 'Explore P: 0.1001')
('Episode: 850', 'Total reward: 480.0', 'Training loss: 126.0446', 'Explore P: 0.1001')
Model Saved
('Episode: 851', 'Total reward: 540.0', 'Training loss: 145.6340', 'Explore P: 0.1001')
('Episode: 852', 'Total reward: 380.0', 'Training loss: 66.9814', 'Explore P: 0.1001')
('Episode: 853', 'Total reward: 420.0', 'Training loss: 61.2632', 'Explore P: 0.1001')
('Episode: 854', 'Total reward: 1750.0', 'Training loss: 56.1196', 'Explore P: 0.1001')
('Episode: 855', 'Total reward: 760.0', 'Training loss: 65.8244', 'Explore P: 0.1001')
Model Saved
('Episode: 856', 'Total reward: 2450.0', 'Training loss: 44.3396', 'Explore P: 0.1001')
('Episode: 857', 'Total reward: 2240.0', 'Training loss: 534.1857', 'Explore P: 0.1001')
('Episode: 858', 'Total reward: 920.0', 'Training loss: 206.7468', 'Explore P: 0.1001')
('Episode: 859', 'Total reward: 260.0', 'Training loss: 112.9375', 'Explore P: 0.1001')
('Episode: 860', 'Total reward: 890.0', 'Training loss: 117.7366', 'Explore P: 0.1001')
Model Saved
('Episode: 861', 'Total reward: 2370.0', 'Training loss: 96.2304', 'Explore P: 0.1001')
('Episode: 862', 'Total reward: 360.0', 'Training loss: 49.9157', 'Explore P: 0.1001')
('Episode: 863', 'Total reward: 1430.0', 'Training loss: 97.9644', 'Explore P: 0.1001')
('Episode: 864', 'Total reward: 460.0', 'Training loss: 81.9725', 'Explore P: 0.1001')
('Episode: 865', 'Total reward: 440.0', 'Training loss: 204.8546', 'Explore P: 0.1001')
Model Saved
('Episode: 866', 'Total reward: 1930.0', 'Training loss: 82.3568', 'Explore P: 0.1001')
('Episode: 867', 'Total reward: 1630.0', 'Training loss: 155.9516', 'Explore P: 0.1001')
('Episode: 868', 'Total reward: 300.0', 'Training loss: 63.2500', 'Explore P: 0.1000')
('Episode: 869', 'Total reward: 2550.0', 'Training loss: 131.6432', 'Explore P: 0.1000')
('Episode: 870', 'Total reward: 1560.0', 'Training loss: 90.6513', 'Explore P: 0.1000')
Model Saved
('Episode: 871', 'Total reward: 1710.0', 'Training loss: 274.8271', 'Explore P: 0.1000')
('Episode: 872', 'Total reward: 2120.0', 'Training loss: 108.5926', 'Explore P: 0.1000')
('Episode: 873', 'Total reward: 820.0', 'Training loss: 66.7384', 'Explore P: 0.1000')
('Episode: 874', 'Total reward: 600.0', 'Training loss: 39.9099', 'Explore P: 0.1000')
('Episode: 875', 'Total reward: 380.0', 'Training loss: 72.9986', 'Explore P: 0.1000')
Model Saved
('Episode: 876', 'Total reward: 910.0', 'Training loss: 76.8979', 'Explore P: 0.1000')
('Episode: 877', 'Total reward: 400.0', 'Training loss: 54.3426', 'Explore P: 0.1000')
('Episode: 878', 'Total reward: 4120.0', 'Training loss: 72.7478', 'Explore P: 0.1000')
('Episode: 879', 'Total reward: 660.0', 'Training loss: 95.5633', 'Explore P: 0.1000')
('Episode: 880', 'Total reward: 1690.0', 'Training loss: 152.0916', 'Explore P: 0.1000')
Model Saved
('Episode: 881', 'Total reward: 680.0', 'Training loss: 47.1711', 'Explore P: 0.1000')
('Episode: 882', 'Total reward: 500.0', 'Training loss: 509.9471', 'Explore P: 0.1000')
('Episode: 883', 'Total reward: 2150.0', 'Training loss: 67.0773', 'Explore P: 0.1000')
('Episode: 884', 'Total reward: 500.0', 'Training loss: 51.2199', 'Explore P: 0.1000')
('Episode: 885', 'Total reward: 400.0', 'Training loss: 89.3431', 'Explore P: 0.1000')
Model Saved
('Episode: 886', 'Total reward: 360.0', 'Training loss: 132.1365', 'Explore P: 0.1000')
('Episode: 887', 'Total reward: 1830.0', 'Training loss: 59.3735', 'Explore P: 0.1000')
('Episode: 888', 'Total reward: 1620.0', 'Training loss: 66.7155', 'Explore P: 0.1000')
('Episode: 889', 'Total reward: 560.0', 'Training loss: 125.1717', 'Explore P: 0.1000')
('Episode: 890', 'Total reward: 1440.0', 'Training loss: 72.0573', 'Explore P: 0.1000')
Model Saved
('Episode: 891', 'Total reward: 850.0', 'Training loss: 148.3273', 'Explore P: 0.1000')
('Episode: 892', 'Total reward: 580.0', 'Training loss: 51.2274', 'Explore P: 0.1000')
('Episode: 893', 'Total reward: 2750.0', 'Training loss: 58.0040', 'Explore P: 0.1000')
('Episode: 894', 'Total reward: 420.0', 'Training loss: 64.7336', 'Explore P: 0.1000')
('Episode: 895', 'Total reward: 1350.0', 'Training loss: 53.9213', 'Explore P: 0.1000')
Model Saved
('Episode: 896', 'Total reward: 560.0', 'Training loss: 89.2654', 'Explore P: 0.1000')
('Episode: 897', 'Total reward: 340.0', 'Training loss: 25.1914', 'Explore P: 0.1000')
('Episode: 898', 'Total reward: 2300.0', 'Training loss: 542.4790', 'Explore P: 0.1000')
('Episode: 899', 'Total reward: 990.0', 'Training loss: 82.1623', 'Explore P: 0.1000')
('Episode: 900', 'Total reward: 520.0', 'Training loss: 40.3265', 'Explore P: 0.1000')
Model Saved
('Episode: 901', 'Total reward: 1030.0', 'Training loss: 55.7852', 'Explore P: 0.1000')
('Episode: 902', 'Total reward: 440.0', 'Training loss: 66.9122', 'Explore P: 0.1000')
('Episode: 903', 'Total reward: 440.0', 'Training loss: 38.2862', 'Explore P: 0.1000')
('Episode: 904', 'Total reward: 660.0', 'Training loss: 47.9852', 'Explore P: 0.1000')
('Episode: 905', 'Total reward: 2410.0', 'Training loss: 36.2639', 'Explore P: 0.1000')
Model Saved
('Episode: 906', 'Total reward: 2070.0', 'Training loss: 42.0322', 'Explore P: 0.1000')
('Episode: 907', 'Total reward: 540.0', 'Training loss: 72.5354', 'Explore P: 0.1000')
('Episode: 908', 'Total reward: 260.0', 'Training loss: 111.6446', 'Explore P: 0.1000')
('Episode: 909', 'Total reward: 970.0', 'Training loss: 82.2256', 'Explore P: 0.1000')
('Episode: 910', 'Total reward: 950.0', 'Training loss: 55.3665', 'Explore P: 0.1000')
Model Saved
('Episode: 911', 'Total reward: 980.0', 'Training loss: 79.1503', 'Explore P: 0.1000')
('Episode: 912', 'Total reward: 3180.0', 'Training loss: 428.5804', 'Explore P: 0.1000')
('Episode: 913', 'Total reward: 480.0', 'Training loss: 57.5071', 'Explore P: 0.1000')
('Episode: 914', 'Total reward: 480.0', 'Training loss: 48.5332', 'Explore P: 0.1000')
('Episode: 915', 'Total reward: 320.0', 'Training loss: 29.8001', 'Explore P: 0.1000')
Model Saved
('Episode: 916', 'Total reward: 480.0', 'Training loss: 33.9963', 'Explore P: 0.1000')
('Episode: 917', 'Total reward: 480.0', 'Training loss: 39.4991', 'Explore P: 0.1000')
('Episode: 918', 'Total reward: 500.0', 'Training loss: 34.0536', 'Explore P: 0.1000')
('Episode: 919', 'Total reward: 500.0', 'Training loss: 53.3004', 'Explore P: 0.1000')
('Episode: 920', 'Total reward: 1500.0', 'Training loss: 87.1129', 'Explore P: 0.1000')
Model Saved
('Episode: 921', 'Total reward: 500.0', 'Training loss: 50.8078', 'Explore P: 0.1000')
('Episode: 922', 'Total reward: 2100.0', 'Training loss: 30.0100', 'Explore P: 0.1000')
('Episode: 923', 'Total reward: 1720.0', 'Training loss: 114.0593', 'Explore P: 0.1000')
('Episode: 924', 'Total reward: 440.0', 'Training loss: 74.7552', 'Explore P: 0.1000')
('Episode: 925', 'Total reward: 1950.0', 'Training loss: 60.7241', 'Explore P: 0.1000')
Model Saved
('Episode: 926', 'Total reward: 200.0', 'Training loss: 54.6627', 'Explore P: 0.1000')
('Episode: 927', 'Total reward: 770.0', 'Training loss: 85.1635', 'Explore P: 0.1000')
('Episode: 928', 'Total reward: 480.0', 'Training loss: 36.0925', 'Explore P: 0.1000')
('Episode: 929', 'Total reward: 3210.0', 'Training loss: 85.9057', 'Explore P: 0.1000')
('Episode: 930', 'Total reward: 580.0', 'Training loss: 393.8210', 'Explore P: 0.1000')
Model Saved
('Episode: 931', 'Total reward: 460.0', 'Training loss: 36.9421', 'Explore P: 0.1000')
('Episode: 932', 'Total reward: 420.0', 'Training loss: 189.5201', 'Explore P: 0.1000')
('Episode: 933', 'Total reward: 460.0', 'Training loss: 54.2134', 'Explore P: 0.1000')
('Episode: 934', 'Total reward: 740.0', 'Training loss: 53.4283', 'Explore P: 0.1000')
('Episode: 935', 'Total reward: 500.0', 'Training loss: 56.0223', 'Explore P: 0.1000')
Model Saved
('Episode: 936', 'Total reward: 560.0', 'Training loss: 48.1484', 'Explore P: 0.1000')
('Episode: 937', 'Total reward: 560.0', 'Training loss: 88.8329', 'Explore P: 0.1000')
('Episode: 938', 'Total reward: 540.0', 'Training loss: 71.2640', 'Explore P: 0.1000')
('Episode: 939', 'Total reward: 520.0', 'Training loss: 163.1598', 'Explore P: 0.1000')
('Episode: 940', 'Total reward: 540.0', 'Training loss: 72.8686', 'Explore P: 0.1000')
Model Saved
('Episode: 941', 'Total reward: 480.0', 'Training loss: 49.6308', 'Explore P: 0.1000')
('Episode: 942', 'Total reward: 500.0', 'Training loss: 21.0400', 'Explore P: 0.1000')
('Episode: 943', 'Total reward: 1960.0', 'Training loss: 45.1557', 'Explore P: 0.1000')
('Episode: 944', 'Total reward: 440.0', 'Training loss: 37.5307', 'Explore P: 0.1000')
('Episode: 945', 'Total reward: 1320.0', 'Training loss: 104.6091', 'Explore P: 0.1000')
Model Saved
('Episode: 946', 'Total reward: 580.0', 'Training loss: 14.9044', 'Explore P: 0.1000')
('Episode: 947', 'Total reward: 1350.0', 'Training loss: 38.8611', 'Explore P: 0.1000')
('Episode: 948', 'Total reward: 1790.0', 'Training loss: 102.2926', 'Explore P: 0.1000')
('Episode: 949', 'Total reward: 1330.0', 'Training loss: 66.3500', 'Explore P: 0.1000')
('Episode: 950', 'Total reward: 1150.0', 'Training loss: 54.1663', 'Explore P: 0.1000')
Model Saved
('Episode: 951', 'Total reward: 480.0', 'Training loss: 64.9124', 'Explore P: 0.1000')
('Episode: 952', 'Total reward: 1010.0', 'Training loss: 429.4814', 'Explore P: 0.1000')
('Episode: 953', 'Total reward: 3240.0', 'Training loss: 36.4508', 'Explore P: 0.1000')
('Episode: 954', 'Total reward: 500.0', 'Training loss: 558.2003', 'Explore P: 0.1000')
('Episode: 955', 'Total reward: 500.0', 'Training loss: 35.8316', 'Explore P: 0.1000')
Model Saved
('Episode: 956', 'Total reward: 2170.0', 'Training loss: 68.0862', 'Explore P: 0.1000')
('Episode: 957', 'Total reward: 740.0', 'Training loss: 46.4595', 'Explore P: 0.1000')
('Episode: 958', 'Total reward: 2320.0', 'Training loss: 73.7462', 'Explore P: 0.1000')
('Episode: 959', 'Total reward: 540.0', 'Training loss: 50.4244', 'Explore P: 0.1000')
('Episode: 960', 'Total reward: 420.0', 'Training loss: 99.3449', 'Explore P: 0.1000')
Model Saved
('Episode: 961', 'Total reward: 1940.0', 'Training loss: 45.2257', 'Explore P: 0.1000')
('Episode: 962', 'Total reward: 360.0', 'Training loss: 98.4099', 'Explore P: 0.1000')
('Episode: 963', 'Total reward: 2280.0', 'Training loss: 20.5221', 'Explore P: 0.1000')
('Episode: 964', 'Total reward: 560.0', 'Training loss: 51.7545', 'Explore P: 0.1000')
('Episode: 965', 'Total reward: 460.0', 'Training loss: 48.5213', 'Explore P: 0.1000')
Model Saved
('Episode: 966', 'Total reward: 400.0', 'Training loss: 31.8687', 'Explore P: 0.1000')
('Episode: 967', 'Total reward: 360.0', 'Training loss: 44.7574', 'Explore P: 0.1000')
('Episode: 968', 'Total reward: 480.0', 'Training loss: 115.2711', 'Explore P: 0.1000')
('Episode: 969', 'Total reward: 760.0', 'Training loss: 124.8264', 'Explore P: 0.1000')
('Episode: 970', 'Total reward: 1410.0', 'Training loss: 49.2833', 'Explore P: 0.1000')
Model Saved
('Episode: 971', 'Total reward: 580.0', 'Training loss: 54.4071', 'Explore P: 0.1000')
('Episode: 972', 'Total reward: 380.0', 'Training loss: 20.0616', 'Explore P: 0.1000')
('Episode: 973', 'Total reward: 400.0', 'Training loss: 49.5217', 'Explore P: 0.1000')
('Episode: 974', 'Total reward: 520.0', 'Training loss: 95.5872', 'Explore P: 0.1000')
('Episode: 975', 'Total reward: 1110.0', 'Training loss: 29.9314', 'Explore P: 0.1000')
Model Saved
('Episode: 976', 'Total reward: 1430.0', 'Training loss: 19.4401', 'Explore P: 0.1000')
('Episode: 977', 'Total reward: 2170.0', 'Training loss: 14.4741', 'Explore P: 0.1000')
('Episode: 978', 'Total reward: 280.0', 'Training loss: 50.8271', 'Explore P: 0.1000')
('Episode: 979', 'Total reward: 600.0', 'Training loss: 18.5153', 'Explore P: 0.1000')
('Episode: 980', 'Total reward: 480.0', 'Training loss: 57.3541', 'Explore P: 0.1000')
Model Saved
('Episode: 981', 'Total reward: 520.0', 'Training loss: 57.7542', 'Explore P: 0.1000')
('Episode: 982', 'Total reward: 480.0', 'Training loss: 20.1296', 'Explore P: 0.1000')
('Episode: 983', 'Total reward: 1500.0', 'Training loss: 18.3010', 'Explore P: 0.1000')
('Episode: 984', 'Total reward: 4050.0', 'Training loss: 25.0402', 'Explore P: 0.1000')
('Episode: 985', 'Total reward: 1510.0', 'Training loss: 52.1288', 'Explore P: 0.1000')
Model Saved
('Episode: 986', 'Total reward: 540.0', 'Training loss: 20.3707', 'Explore P: 0.1000')
('Episode: 987', 'Total reward: 480.0', 'Training loss: 64.0193', 'Explore P: 0.1000')
('Episode: 988', 'Total reward: 520.0', 'Training loss: 53.5326', 'Explore P: 0.1000')
('Episode: 989', 'Total reward: 580.0', 'Training loss: 120.5586', 'Explore P: 0.1000')
('Episode: 990', 'Total reward: 2740.0', 'Training loss: 39.5110', 'Explore P: 0.1000')
Model Saved
('Episode: 991', 'Total reward: 500.0', 'Training loss: 52.3295', 'Explore P: 0.1000')
('Episode: 992', 'Total reward: 480.0', 'Training loss: 31.9415', 'Explore P: 0.1000')
('Episode: 993', 'Total reward: 560.0', 'Training loss: 41.5689', 'Explore P: 0.1000')
('Episode: 994', 'Total reward: 860.0', 'Training loss: 34.6361', 'Explore P: 0.1000')
('Episode: 995', 'Total reward: 520.0', 'Training loss: 12.8341', 'Explore P: 0.1000')
Model Saved
('Episode: 996', 'Total reward: 540.0', 'Training loss: 32.5918', 'Explore P: 0.1000')
('Episode: 997', 'Total reward: 1280.0', 'Training loss: 53.4871', 'Explore P: 0.1000')
('Episode: 998', 'Total reward: 1980.0', 'Training loss: 49.2063', 'Explore P: 0.1000')
('Episode: 999', 'Total reward: 400.0', 'Training loss: 96.9543', 'Explore P: 0.1000')
('Episode: 1000', 'Total reward: 1000.0', 'Training loss: 24.9225', 'Explore P: 0.1000')
Model Saved
('Episode: 1001', 'Total reward: 540.0', 'Training loss: 37.2130', 'Explore P: 0.1000')
('Episode: 1002', 'Total reward: 460.0', 'Training loss: 20.5743', 'Explore P: 0.1000')
('Episode: 1003', 'Total reward: 420.0', 'Training loss: 87.6002', 'Explore P: 0.1000')
('Episode: 1004', 'Total reward: 420.0', 'Training loss: 55.3024', 'Explore P: 0.1000')
('Episode: 1005', 'Total reward: 1130.0', 'Training loss: 35.5734', 'Explore P: 0.1000')
Model Saved
('Episode: 1006', 'Total reward: 1430.0', 'Training loss: 48.8331', 'Explore P: 0.1000')
('Episode: 1007', 'Total reward: 400.0', 'Training loss: 43.5919', 'Explore P: 0.1000')
('Episode: 1008', 'Total reward: 1690.0', 'Training loss: 24.8292', 'Explore P: 0.1000')
('Episode: 1009', 'Total reward: 520.0', 'Training loss: 40.1558', 'Explore P: 0.1000')
('Episode: 1010', 'Total reward: 640.0', 'Training loss: 65.3230', 'Explore P: 0.1000')
Model Saved
('Episode: 1011', 'Total reward: 1210.0', 'Training loss: 63.8644', 'Explore P: 0.1000')
('Episode: 1012', 'Total reward: 360.0', 'Training loss: 63.3612', 'Explore P: 0.1000')
('Episode: 1013', 'Total reward: 520.0', 'Training loss: 32.0136', 'Explore P: 0.1000')
('Episode: 1014', 'Total reward: 520.0', 'Training loss: 32.1116', 'Explore P: 0.1000')
('Episode: 1015', 'Total reward: 2180.0', 'Training loss: 18.8362', 'Explore P: 0.1000')
Model Saved
('Episode: 1016', 'Total reward: 2060.0', 'Training loss: 45.6379', 'Explore P: 0.1000')
('Episode: 1017', 'Total reward: 460.0', 'Training loss: 39.5111', 'Explore P: 0.1000')
('Episode: 1018', 'Total reward: 1090.0', 'Training loss: 50.1374', 'Explore P: 0.1000')
('Episode: 1019', 'Total reward: 720.0', 'Training loss: 46.4152', 'Explore P: 0.1000')
('Episode: 1020', 'Total reward: 1390.0', 'Training loss: 66.7958', 'Explore P: 0.1000')
Model Saved
('Episode: 1021', 'Total reward: 480.0', 'Training loss: 98.1755', 'Explore P: 0.1000')
('Episode: 1022', 'Total reward: 1500.0', 'Training loss: 32.8481', 'Explore P: 0.1000')
('Episode: 1023', 'Total reward: 460.0', 'Training loss: 15.8325', 'Explore P: 0.1000')
('Episode: 1024', 'Total reward: 1440.0', 'Training loss: 53.6528', 'Explore P: 0.1000')
('Episode: 1025', 'Total reward: 870.0', 'Training loss: 75.6258', 'Explore P: 0.1000')
Model Saved
('Episode: 1026', 'Total reward: 620.0', 'Training loss: 19.6283', 'Explore P: 0.1000')
('Episode: 1027', 'Total reward: 2220.0', 'Training loss: 32.0800', 'Explore P: 0.1000')
('Episode: 1028', 'Total reward: 540.0', 'Training loss: 15.2250', 'Explore P: 0.1000')
('Episode: 1029', 'Total reward: 1610.0', 'Training loss: 32.1458', 'Explore P: 0.1000')
('Episode: 1030', 'Total reward: 940.0', 'Training loss: 29.2872', 'Explore P: 0.1000')
Model Saved
('Episode: 1031', 'Total reward: 920.0', 'Training loss: 150.3218', 'Explore P: 0.1000')
('Episode: 1032', 'Total reward: 600.0', 'Training loss: 21.8922', 'Explore P: 0.1000')
('Episode: 1033', 'Total reward: 540.0', 'Training loss: 22.9011', 'Explore P: 0.1000')
('Episode: 1034', 'Total reward: 400.0', 'Training loss: 98.1425', 'Explore P: 0.1000')
('Episode: 1035', 'Total reward: 760.0', 'Training loss: 27.4039', 'Explore P: 0.1000')
Model Saved
('Episode: 1036', 'Total reward: 440.0', 'Training loss: 23.3313', 'Explore P: 0.1000')
('Episode: 1037', 'Total reward: 970.0', 'Training loss: 298.5940', 'Explore P: 0.1000')
('Episode: 1038', 'Total reward: 540.0', 'Training loss: 61.0158', 'Explore P: 0.1000')
('Episode: 1039', 'Total reward: 620.0', 'Training loss: 35.7827', 'Explore P: 0.1000')
('Episode: 1040', 'Total reward: 600.0', 'Training loss: 12.1884', 'Explore P: 0.1000')
Model Saved
('Episode: 1041', 'Total reward: 1200.0', 'Training loss: 28.3849', 'Explore P: 0.1000')
('Episode: 1042', 'Total reward: 680.0', 'Training loss: 63.2272', 'Explore P: 0.1000')
('Episode: 1043', 'Total reward: 300.0', 'Training loss: 37.4736', 'Explore P: 0.1000')
('Episode: 1044', 'Total reward: 440.0', 'Training loss: 62.9645', 'Explore P: 0.1000')
('Episode: 1045', 'Total reward: 1530.0', 'Training loss: 26.4214', 'Explore P: 0.1000')
Model Saved
('Episode: 1046', 'Total reward: 540.0', 'Training loss: 10.1645', 'Explore P: 0.1000')
('Episode: 1047', 'Total reward: 840.0', 'Training loss: 18.9620', 'Explore P: 0.1000')
('Episode: 1048', 'Total reward: 460.0', 'Training loss: 15.0622', 'Explore P: 0.1000')
('Episode: 1049', 'Total reward: 2030.0', 'Training loss: 9.2611', 'Explore P: 0.1000')
('Episode: 1050', 'Total reward: 2030.0', 'Training loss: 22.5514', 'Explore P: 0.1000')
Model Saved
('Episode: 1051', 'Total reward: 1870.0', 'Training loss: 58.4000', 'Explore P: 0.1000')
('Episode: 1052', 'Total reward: 1950.0', 'Training loss: 16.5511', 'Explore P: 0.1000')
